sample,spotsize,fluence,rep_rate,sig_bg,N,9.979,10B,10.035,10.433,11B,11/10B,11/10.035,11/9.979,11/10B2se,11/10.0352se,11/9.9792se,11/10Bc,[B],d11B,r2se,B/Ca,B/Ca_2sd,Dd11B,cald11B
wb13_flat - 53,75,6.201,6,30.182717884964905,51,5.162897137289031e-05,0.0029159082858344672,3.999980929892361e-05,0.0,0.013326744252814056,4.570956927089635,351.2026690992789,269.7261446241539,0.004231026760782208,24.823590063265332,16.03209884532052,4.030993958023964,10.957993331559306,-3.134786462801298,0.9256326034724061,96.56600654944678,8.2031284568343,-15.81524622408624,12.680459761284942
cuisege_f9 - 4,75,6.217,6,49.606502450177246,53,6.028434974724061e-05,0.004783006116376134,4.589399099894603e-05,0.0,0.021992463534919713,4.596461415069915,486.04636222589073,368.82386187968166,0.003291422737898323,26.635296225870697,20.256335907235307,4.053485624121649,18.08343164605441,2.4274048380923396,0.7160775302294707,133.93658349494163,9.679977689244017,-11.856922930528528,14.284327768620868
wb13_flat - 54,75,6.231,6,35.08636765315383,53,6.690445107689938e-05,0.003406223521335658,4.789185276454229e-05,0.0,0.015572782192694546,4.571954211551385,342.37694538764026,240.64317466219802,0.0050587401022963345,26.96220449568171,12.14855851285055,4.031873434182647,12.804811151481271,-2.9172919198036107,1.1064721710281018,94.04029319355308,8.630166189136279,-16.18130339387028,13.26401147406667
wb13_flat - 55,75,6.284,6,31.683043899761472,53,6.243117960671133e-05,0.0030579514351496855,4.606213682408935e-05,0.0,0.013953847288535621,4.56336446376323,318.9215751764569,230.85060621784922,0.004345029551825893,19.395749667115126,12.696817657269913,4.024298385459304,11.473632466915753,-4.79060223527028,0.9521548380211377,86.28035859394186,6.637983627235762,-17.251135400900154,12.460533165629872
wb13_flat - 56,75,6.162,6,48.989512218449185,53,6.250888499961353e-05,0.004645439696447753,4.423742308113568e-05,0.0,0.021332586729434333,4.591955337517447,497.27130985818593,345.947008494884,0.003177674139689792,25.20295143029518,13.110147171741872,4.04951184539695,17.5408440870088,1.4446889575434607,0.6920089387036026,133.5265909652784,9.240434998684714,-11.62299564520169,13.067684602745151
wb13_flat - 57,75,6.212,6,40.116936290395145,53,6.153821257381728e-05,0.0038300464281139446,4.7085207132253034e-05,0.0,0.01754052674552567,4.5793207760985855,384.7076646048847,292.28933031524514,0.004167664377597519,21.85235631647481,15.640296692032708,4.03913797496026,14.421921414895179,-1.120770250722547,0.9101053587139657,100.30645517525943,7.40290020875431,-14.576469203720038,13.45569895299749
wb13_flat - 58,75,6.26,6,39.79765026683482,53,6.338918054038945e-05,0.0037914734782314996,4.6599453725284495e-05,0.0,0.017342324655645325,4.573896114869101,387.5241716347723,278.4704179592033,0.003910156756071156,23.86508900950439,11.231205097166312,4.034353214021986,14.258958522959707,-2.3040421147159096,0.8548853445446168,100.31378982593847,7.778595107372666,-14.48196114168814,12.17791902697223
cuisege_f10 - 3,75,6.163,6,52.875161685040105,53,6.278874249050748e-05,0.004986563884047517,4.6252120302330154e-05,0.0,0.022922030364962716,4.597440784627295,523.3828537836325,381.01545812635624,0.0029735073998179125,33.98264362401576,22.506677445159124,4.055120523057114,18.846624470822082,2.831715510196009,0.6467744858749646,134.5140397718582,10.791420715143587,-11.117122395989737,13.948837906185746
cuisege_f8 - 5,75,6.223,6,48.942405731081806,53,6.854458209388603e-05,0.004703655970133258,5.1365532878197514e-05,0.0,0.021574841615488238,4.586307768543666,433.2266966237653,321.8499687685816,0.0035937586167237474,24.52673526960051,14.866906636048878,4.045300772435158,17.738958175628987,0.40329018816032125,0.7835842682369544,109.77465605088766,8.085772759080841,-13.117899556138322,13.521189744298644
wb13_flat - 59,75,6.165,6,34.543966572707554,53,5.85281436781305e-05,0.00326542672369598,4.3375332006958523e-05,0.0,0.014951763717554637,4.577685890746674,376.92590815664954,261.4094047898458,0.005420954106287157,53.72836011094031,15.458680996815207,4.037695942870244,12.293425646619124,-1.4773849324388744,1.184212773804569,94.84069095757803,14.238427546448,-14.844822565368208,13.367437632929335
gan_bulk_f7 - 6,75,6.121,6,29.546827706844073,53,5.715166343982417e-05,0.002804447131323285,4.43798717427938e-05,0.0,0.012762072077116363,4.549766600439352,298.7014569882215,228.11019741417348,0.003907407632131914,17.515408569513028,11.071253971761648,4.013070049374677,10.493048655699557,-7.5673708846970555,0.858814962454248,74.63613661102622,5.614507434423405,-18.306209866357488,10.738838981660432
gan_bulk_f6 - 13,75,6.204,6,44.52954755745802,50,6.582526261185891e-05,0.004208172998154636,5.0715233805923195e-05,0.0,0.01929025545918529,4.584018974778993,392.05781141651784,299.4150566496915,0.003196723491159605,20.317424318032643,12.904598180267685,4.043281967843002,15.860558371007206,-0.09596039167336645,0.6973626219149163,97.28725783860114,6.81421205334535,-14.332646493479626,14.23668610180626
wb13_flat - 60,75,6.223,6,43.94421518094943,53,6.12951579813572e-05,0.004161418704199242,4.737810488689944e-05,0.0,0.019088830152530184,4.587011637448589,416.1816701117672,318.5507146733927,0.0031332614535205293,21.47629452732249,13.977314365977536,4.045921612023008,15.69494533180403,0.5568238810309545,0.6830724884019104,102.56602012114081,7.167318540806002,-13.592096069153623,14.148919950184577
wb13_flat - 61,75,6.264,6,48.60549457420451,53,6.871848127396788e-05,0.004606239207824349,5.519740456880759e-05,0.0,0.021098600318966966,4.580480817141366,394.0155011220422,309.7279064890465,0.0028903310452679095,20.299173329923857,9.035190684929512,4.040161176010701,17.347389857721453,-0.8677325274563108,0.6310104027619828,96.44260837106906,6.733401721219789,-14.269217570992794,13.401485043536482
wb13_flat - 62,75,6.202,6,28.874395771434738,53,5.923359875537479e-05,0.0027613823726561214,4.3701335800217806e-05,0.0,0.01258815745517294,4.558398359941702,314.98048596370745,224.37406055335094,0.005341680510442626,33.180291368919086,17.24960621796172,4.020683594985772,10.350055058816325,-5.684540284995543,1.1718327554222228,76.5763174513175,8.836858814592677,-17.446299939789576,11.761759654794034
wb13_flat - 63,75,6.175,6,48.63590641636187,53,6.576595096098901e-05,0.004580242796735126,4.7609691636996764e-05,0.0,0.02101919609433462,4.587924815895449,470.6550408442434,329.7312518634604,0.004379144411951738,43.108269994501995,20.618945409403047,4.046727070719389,17.282103250068666,0.756013898114638,0.9544934992787231,112.89719599305786,11.628653076580626,-12.195551269953608,12.951565168068246
