Timestamp, Sequence Number, SubPoint Number, Vertix Number, Comment, X(um), Y(um), Intended X(um), Intended Y(um), Scan Velocity (um/s), Laser State, Laser Rep. Rate (Hz), Spot Type, Spot Size (um), Spot Angle (deg), MFC1 (ml/min), MFC2 (ml/min), Cell Pressure (kPa), Z(um), Laser Mode, Laser HV (kV), Laser Energy (mJ), On-Sample Fluence (J.cm⁻²)
2022-11-22 16:20:08.375,1,1,,NIST612 - 1,48728,91610,,,,Off,0,Wheel,75.0,0,400.491648706897,5.181640625,7.81547430203047,0,Compex_EGY_NGR,22.640,62.480,6.260
2022-11-22 16:20:08.415,,,,,48148,91623,,,10000,Off,0,Wheel,75.0,0,400.590691556795,5.1796875,7.85265307741116,0,Compex_EGY_NGR,22.640,62.480,6.260
2022-11-22 16:20:11.651,,,,,16582,92343,16581.673828125,92343.4609375,,Off,0,Wheel,75.0,0,399.55074163286,5.1572265625,8.69537198604063,0,Compex_EGY_NGR,22.640,62.480,6.260
2022-11-22 16:20:44.432,,,,,16582,92343,,,,On,6,Wheel,75.0,0,397.025148960446,5.1484375,7.75350967639594,0,Compex_EGY_NGR,22.640,62.480,6.260
2022-11-22 16:21:44.426,,,,,16582,92343,,,,Off,0,Wheel,75.0,0,398.560313133874,5.13671875,8.18726205583758,0,Compex_EGY_NGR,23.026,61.801,6.180
2022-11-22 16:22:06.734,2,1,,NIST612 - 2,16642,92404,,,,Off,0,Wheel,75.0,0,396.232806161258,5.119140625,8.48469225888324,0,Compex_EGY_NGR,23.000,62.200,6.228
2022-11-22 16:22:06.776,,,,,16642,92404,,,10000,Off,0,Wheel,75.0,0,395.985199036511,5.103515625,8.41033470812182,0,Compex_EGY_NGR,23.000,62.200,6.228
2022-11-22 16:22:06.862,,,,,16642,92404,16641.779296875,92403.5703125,,Off,0,Wheel,75.0,0,394.846206262677,5.107421875,8.44751348350255,0,Compex_EGY_NGR,23.000,62.200,6.228
2022-11-22 16:22:39.668,,,,,16642,92404,,,,On,6,Wheel,75.0,0,397.322277510142,5.138671875,7.60479457487311,0,Compex_EGY_NGR,23.000,62.200,6.228
2022-11-22 16:23:39.656,,,,,16642,92404,,,,Off,0,Wheel,75.0,0,399.055527383367,5.1201171875,7.67915212563453,0,Compex_EGY_NGR,22.935,62.099,6.216
2022-11-22 16:24:01.938,3,1,,JCt_pp - 1,50119,95509,,,,Off,0,Wheel,75.0,0,399.352655933063,5.1318359375,7.5800087246193,0,Compex_EGY_NGR,22.910,62.850,6.306
2022-11-22 16:24:02.002,,,,,50119,95509,,,10000,Off,0,Wheel,75.0,0,398.956484533468,5.1337890625,7.51804409898477,0,Compex_EGY_NGR,22.910,62.850,6.306
2022-11-22 16:24:02.074,,,,,50119,95509,50119,95509,,Off,0,Wheel,75.0,0,398.015577459432,5.13671875,7.5552228743655,0,Compex_EGY_NGR,22.910,62.850,6.306
2022-11-22 16:24:34.872,,,,,50119,95509,,,,On,6,Wheel,75.0,0,397.371798935091,5.17578125,8.64580028553299,0,Compex_EGY_NGR,22.910,62.850,6.306
2022-11-22 16:25:34.860,,,,,50119,95509,,,,Off,0,Wheel,75.0,0,400.838298681542,5.12890625,7.71633090101523,0,Compex_EGY_NGR,23.098,62.388,6.251
2022-11-22 16:25:57.028,4,1,,WB13_flat - 1,56142,18364,,,,Off,0,Wheel,75.0,0,397.421320360041,5.171875,8.64580028553299,0,Compex_EGY_NGR,23.020,62.280,6.237
2022-11-22 16:25:57.072,,,,,56142,18364,,,10000,Off,0,Wheel,75.0,0,396.628977560852,5.169921875,8.6334073604061,0,Compex_EGY_NGR,23.020,62.280,6.237
2022-11-22 16:25:57.150,,,,,56142,18364,56142,18364,,Off,0,Wheel,75.0,0,396.72802041075,5.173828125,8.62101443527918,0,Compex_EGY_NGR,23.020,62.280,6.237
2022-11-22 16:26:29.972,,,,,56142,18364,,,,On,6,Wheel,75.0,0,402.522027129817,5.2197265625,8.48469225888324,0,Compex_EGY_NGR,23.020,62.280,6.237
2022-11-22 16:27:29.961,,,,,56142,18364,,,,Off,0,Wheel,75.0,0,400.24404158215,5.1669921875,7.82786722715736,0,Compex_EGY_NGR,23.024,62.240,6.233
2022-11-22 16:27:52.240,5,1,,Gan_bulk_f6 - 1,27184,13064,,,,Off,0,Wheel,75.0,0,399.748827332657,5.111328125,8.11290450507616,0,Compex_EGY_NGR,23.060,61.740,6.172
2022-11-22 16:27:52.304,,,,,27184,13064,,,10000,Off,0,Wheel,75.0,0,399.748827332657,5.111328125,8.11290450507616,0,Compex_EGY_NGR,23.060,61.740,6.172
2022-11-22 16:27:52.376,,,,,27184,13064,27184,13064,,Off,0,Wheel,75.0,0,399.352655933063,5.1142578125,8.08811865482232,0,Compex_EGY_NGR,23.060,61.740,6.172
2022-11-22 16:28:25.193,,,,,27184,13064,,,,On,6,Wheel,75.0,0,397.916534609533,5.1455078125,6.73728981598984,0,Compex_EGY_NGR,23.060,61.740,6.172
2022-11-22 16:29:25.178,,,,,27184,13064,,,,Off,0,Wheel,75.0,0,397.718448909736,5.1162109375,8.00136817893402,0,Compex_EGY_NGR,22.954,62.175,6.224
2022-11-22 16:29:47.462,6,1,,WB13_flat - 2,56617,18041,,,,Off,0,Wheel,75.0,0,399.303134508114,5.1171875,7.79068845177666,0,Compex_EGY_NGR,23.020,61.410,6.133
2022-11-22 16:29:47.514,,,,,56617,18041,,,10000,Off,0,Wheel,75.0,0,399.402177358012,5.1142578125,7.82786722715736,0,Compex_EGY_NGR,23.020,61.410,6.133
2022-11-22 16:29:47.602,,,,,56617,18041,56617,18041,,Off,0,Wheel,75.0,0,399.451698782961,5.1142578125,7.85265307741116,0,Compex_EGY_NGR,23.020,61.410,6.133
2022-11-22 16:30:20.448,,,,,56617,18041,,,,On,6,Wheel,75.0,0,398.411748859026,5.140625,8.16247620558377,0,Compex_EGY_NGR,23.020,61.410,6.133
2022-11-22 16:31:20.444,,,,,56617,18041,,,,Off,0,Wheel,75.0,0,399.303134508114,5.1171875,7.17104219543148,0,Compex_EGY_NGR,22.986,62.266,6.236
2022-11-22 16:31:42.732,7,1,,UWC1 - 1,99830,99189,,,,Off,0,Wheel,75.0,0,398.906963108519,5.1220703125,9.26544654187818,0,Compex_EGY_NGR,22.990,61.910,6.194
2022-11-22 16:31:42.782,,,,,99830,99189,,,10000,Off,0,Wheel,75.0,0,398.758398833671,5.1201171875,8.88126586294418,0,Compex_EGY_NGR,22.990,61.910,6.194
2022-11-22 16:31:42.852,,,,,99830,99189,99830,99189,,Off,0,Wheel,75.0,0,398.708877408722,5.1201171875,8.88126586294418,0,Compex_EGY_NGR,22.990,61.910,6.194
2022-11-22 16:32:15.675,,,,,99830,99189,,,,On,6,Wheel,75.0,0,399.600263057809,5.1533203125,8.54665688451777,0,Compex_EGY_NGR,22.990,61.910,6.194
2022-11-22 16:33:15.656,,,,,99830,99189,,,,Off,0,Wheel,75.0,0,397.074670385395,5.119140625,8.03854695431471,0,Compex_EGY_NGR,22.979,61.565,6.152
2022-11-22 16:33:38.038,8,1,,Gan_bulk_f6 - 2,28136,14150,,,,Off,0,Wheel,75.0,0,399.055527383367,5.1591796875,8.57144273477158,0,Compex_EGY_NGR,22.960,62.350,6.246
2022-11-22 16:33:38.114,,,,,28136,14150,,,10000,Off,0,Wheel,75.0,0,398.906963108519,5.154296875,8.75733661167513,0,Compex_EGY_NGR,22.960,62.350,6.246
2022-11-22 16:33:38.184,,,,,28136,14150,28136,14150,,Off,0,Wheel,75.0,0,399.055527383367,5.16015625,8.50947810913706,0,Compex_EGY_NGR,22.960,62.350,6.246
2022-11-22 16:34:11.018,,,,,28136,14150,,,,On,6,Wheel,75.0,0,400.343084432049,5.2080078125,7.85265307741116,0,Compex_EGY_NGR,22.960,62.350,6.246
2022-11-22 16:35:10.976,,,,,28136,14150,,,,Off,0,Wheel,75.0,0,399.253613083164,5.1533203125,7.9394035532995,0,Compex_EGY_NGR,23.131,61.346,6.125
2022-11-22 16:35:33.260,9,1,,CuiseMC_f5 - 1,85950,9380,,,,Off,0,Wheel,75.0,0,397.867013184584,5.1376953125,7.60479457487311,0,Compex_EGY_NGR,23.220,61.490,6.143
2022-11-22 16:35:33.308,,,,,85950,9380,,,10000,Off,0,Wheel,75.0,0,397.767970334686,5.1396484375,7.60479457487311,0,Compex_EGY_NGR,23.220,61.490,6.143
2022-11-22 16:35:33.394,,,,,85950,9380,85950,9380,,Off,0,Wheel,75.0,0,397.668927484787,5.13671875,7.39411484771576,0,Compex_EGY_NGR,23.220,61.490,6.143
2022-11-22 16:36:06.148,,,,,85950,9380,,,,On,6,Wheel,75.0,0,397.966056034483,5.14453125,8.15008328045685,0,Compex_EGY_NGR,23.220,61.490,6.143
2022-11-22 16:37:06.130,,,,,85950,9380,,,,Off,0,Wheel,75.0,0,399.451698782961,5.146484375,8.45990640862944,0,Compex_EGY_NGR,23.071,61.996,6.203
2022-11-22 16:37:28.415,10,1,,WB13_flat - 3,57549,17239,,,,Off,0,Wheel,75.0,0,396.03472046146,5.1533203125,8.42272763324874,0,Compex_EGY_NGR,23.010,63.030,6.327
2022-11-22 16:37:28.455,,,,,57549,17239,,,10000,Off,0,Wheel,75.0,0,397.916534609533,5.1494140625,8.45990640862944,0,Compex_EGY_NGR,23.010,63.030,6.327
2022-11-22 16:37:28.525,,,,,57549,17239,57549,17239,,Off,0,Wheel,75.0,0,398.114620309331,5.1396484375,8.45990640862944,0,Compex_EGY_NGR,23.010,63.030,6.327
2022-11-22 16:38:01.255,,,,,57549,17239,,,,On,6,Wheel,75.0,0,399.649784482759,5.126953125,8.43512055837563,0,Compex_EGY_NGR,23.010,63.030,6.327
2022-11-22 16:39:01.234,,,,,57549,17239,,,,Off,0,Wheel,75.0,0,397.668927484787,5.1484375,7.87743892766497,0,Compex_EGY_NGR,23.013,62.741,6.293
2022-11-22 16:39:23.494,11,1,,WB13_flat - 4,58503,18105,,,,Off,0,Wheel,75.0,0,401.383034355984,5.126953125,7.24539974619289,0,Compex_EGY_NGR,22.930,62.770,6.295
2022-11-22 16:39:23.534,,,,,58503,18105,,,10000,Off,0,Wheel,75.0,0,402.175377155172,5.1240234375,7.18343512055839,0,Compex_EGY_NGR,22.930,62.770,6.295
2022-11-22 16:39:23.604,,,,,58503,18105,58503,18105,,Off,0,Wheel,75.0,0,402.967719954361,5.1142578125,7.48086532360406,0,Compex_EGY_NGR,22.930,62.770,6.295
2022-11-22 16:39:56.374,,,,,58503,18105,,,,On,6,Wheel,75.0,0,399.352655933063,5.185546875,7.80308137690355,0,Compex_EGY_NGR,22.930,62.770,6.295
2022-11-22 16:40:56.369,,,,,58503,18105,,,,Off,0,Wheel,75.0,0,400.93734153144,5.1962890625,8.39794178299493,0,Compex_EGY_NGR,22.990,62.029,6.208
2022-11-22 16:41:18.661,12,1,,CuiseGE_f10 - 1,113591,23806,,,,Off,0,Wheel,75.0,0,403.01724137931,5.1318359375,8.34837008248732,0,Compex_EGY_NGR,23.030,61.030,6.087
2022-11-22 16:41:18.711,,,,,113591,23806,,,10000,Off,0,Wheel,75.0,0,402.967719954361,5.1337890625,8.18726205583758,0,Compex_EGY_NGR,23.030,61.030,6.087
2022-11-22 16:41:18.781,,,,,113591,23806,113591,23806,,Off,0,Wheel,75.0,0,400.095477307302,5.1298828125,8.45990640862944,0,Compex_EGY_NGR,23.030,61.030,6.087
2022-11-22 16:41:51.557,,,,,113591,23806,,,,On,6,Wheel,75.0,0,398.758398833671,5.15625,8.32358423223351,0,Compex_EGY_NGR,23.030,61.030,6.087
2022-11-22 16:42:51.554,,,,,113591,23806,,,,Off,0,Wheel,75.0,0,398.411748859026,5.1689453125,8.6334073604061,0,Compex_EGY_NGR,23.051,61.744,6.174
2022-11-22 16:43:13.857,13,1,,WB13_flat - 5,57267,17401,,,,Off,0,Wheel,75.0,0,398.312706009128,5.1640625,8.76972953680205,0,Compex_EGY_NGR,23.000,62.490,6.261
2022-11-22 16:43:13.897,,,,,57267,17401,,,10000,Off,0,Wheel,75.0,0,398.065098884381,5.1630859375,8.73255076142132,0,Compex_EGY_NGR,23.000,62.490,6.261
2022-11-22 16:43:13.979,,,,,57267,17401,57267,17401,,Off,0,Wheel,75.0,0,398.16414173428,5.15625,8.41033470812182,0,Compex_EGY_NGR,23.000,62.490,6.261
2022-11-22 16:43:46.782,,,,,57267,17401,,,,On,6,Wheel,75.0,0,398.560313133874,5.1533203125,7.65436627538072,0,Compex_EGY_NGR,23.000,62.490,6.261
2022-11-22 16:44:46.745,,,,,57267,17401,,,,Off,0,Wheel,75.0,0,400.93734153144,5.123046875,8.18726205583758,0,Compex_EGY_NGR,22.988,61.751,6.175
2022-11-22 16:45:09.017,14,1,,CuiseMC_f5 - 2,86044,11364,,,,Off,0,Wheel,75.0,0,398.708877408722,5.1103515625,8.08811865482232,0,Compex_EGY_NGR,22.970,62.570,6.272
2022-11-22 16:45:09.057,,,,,86044,11364,,,10000,Off,0,Wheel,75.0,0,398.758398833671,5.1064453125,8.06333280456852,0,Compex_EGY_NGR,22.970,62.570,6.272
2022-11-22 16:45:09.127,,,,,86044,11364,86044,11364,,Off,0,Wheel,75.0,0,398.758398833671,5.0908203125,7.76590260152285,0,Compex_EGY_NGR,22.970,62.570,6.272
2022-11-22 16:45:41.911,,,,,86044,11364,,,,On,6,Wheel,75.0,0,397.421320360041,5.1240234375,7.80308137690355,0,Compex_EGY_NGR,22.970,62.570,6.272
2022-11-22 16:46:41.900,,,,,86044,11364,,,,Off,0,Wheel,75.0,0,401.234470081136,5.1455078125,8.08811865482232,0,Compex_EGY_NGR,23.001,62.280,6.237
2022-11-22 16:47:04.212,15,1,,WB13_flat - 6,56479,18394,,,,Off,0,Wheel,75.0,0,401.482077205882,5.1513671875,8.02615402918782,0,Compex_EGY_NGR,23.030,61.530,6.147
2022-11-22 16:47:04.252,,,,,56479,18394,,,10000,Off,0,Wheel,75.0,0,401.184948656187,5.150390625,8.06333280456852,0,Compex_EGY_NGR,23.030,61.530,6.147
2022-11-22 16:47:04.322,,,,,56479,18394,56479,18394,,Off,0,Wheel,75.0,0,401.036384381339,5.154296875,8.29879838197971,0,Compex_EGY_NGR,23.030,61.530,6.147
2022-11-22 16:47:37.028,,,,,56479,18394,,,,On,6,Wheel,75.0,0,398.807920258621,5.1533203125,7.86504600253808,0,Compex_EGY_NGR,23.030,61.530,6.147
2022-11-22 16:48:37.023,,,,,56479,18394,,,,Off,0,Wheel,75.0,0,397.916534609533,5.171875,8.50947810913706,0,Compex_EGY_NGR,22.964,62.056,6.212
2022-11-22 16:48:59.362,16,1,,WB13_flat - 7,56140,16521,,,,Off,0,Wheel,75.0,0,398.560313133874,5.083984375,7.80308137690355,0,Compex_EGY_NGR,22.940,62.400,6.252
2022-11-22 16:48:59.410,,,,,56140,16521,,,10000,Off,0,Wheel,75.0,0,398.560313133874,5.0830078125,7.79068845177666,0,Compex_EGY_NGR,22.940,62.400,6.252
2022-11-22 16:48:59.496,,,,,56140,16521,56140,16521,,Off,0,Wheel,75.0,0,398.708877408722,5.0849609375,8.03854695431471,0,Compex_EGY_NGR,22.940,62.400,6.252
2022-11-22 16:49:32.295,,,,,56140,16521,,,,On,6,Wheel,75.0,0,399.204091658215,5.166015625,8.07572572969544,0,Compex_EGY_NGR,22.940,62.400,6.252
2022-11-22 16:50:32.294,,,,,56140,16521,,,,Off,0,Wheel,75.0,0,400.541170131846,5.1328125,8.27401253172589,0,Compex_EGY_NGR,23.089,61.810,6.181
2022-11-22 16:50:54.517,17,1,,MACS3_pp - 1,68572,96922,,,,Off,0,Wheel,75.0,0,398.015577459432,5.1611328125,8.6334073604061,0,Compex_EGY_NGR,23.050,62.950,6.316
2022-11-22 16:50:54.569,,,,,68572,96922,,,10000,Off,0,Wheel,75.0,0,397.817491759635,5.1630859375,8.6581932106599,0,Compex_EGY_NGR,23.050,62.950,6.316
2022-11-22 16:50:54.655,,,,,68572,96922,68572,96922,,Off,0,Wheel,75.0,0,397.124191810345,5.1640625,8.52187103426397,0,Compex_EGY_NGR,23.050,62.950,6.316
2022-11-22 16:51:27.427,,,,,68572,96922,,,,On,6,Wheel,75.0,0,396.975627535497,5.1533203125,6.94796954314721,0,Compex_EGY_NGR,23.050,62.950,6.316
2022-11-22 16:52:27.417,,,,,68572,96922,,,,Off,0,Wheel,75.0,0,399.204091658215,5.138671875,8.54665688451777,0,Compex_EGY_NGR,22.984,62.449,6.257
2022-11-22 16:52:49.749,18,1,,NIST612 - 3,16401,92283,,,,Off,0,Wheel,75.0,0,400.986862956389,5.1953125,7.53043702411166,0,Compex_EGY_NGR,23.020,61.380,6.128
2022-11-22 16:52:49.789,,,,,16401,92283,,,10000,Off,0,Wheel,75.0,0,401.085905806288,5.1875,7.45607947335026,0,Compex_EGY_NGR,23.020,61.380,6.128
2022-11-22 16:52:49.859,,,,,16401,92283,16401.36328125,92283.359375,,Off,0,Wheel,75.0,0,401.135427231237,5.1865234375,7.41890069796955,0,Compex_EGY_NGR,23.020,61.380,6.128
2022-11-22 16:53:22.651,,,,,16401,92283,,,,On,6,Wheel,75.0,0,397.867013184584,5.1611328125,7.10907756979695,0,Compex_EGY_NGR,23.020,61.380,6.128
2022-11-22 16:54:22.632,,,,,16401,92283,,,,Off,0,Wheel,75.0,0,399.55074163286,5.1240234375,7.62958042512692,0,Compex_EGY_NGR,22.931,62.470,6.259
2022-11-22 16:54:44.911,19,1,,NIST612 - 4,16461,92343,,,,Off,0,Wheel,75.0,0,398.015577459432,5.1318359375,8.16247620558377,0,Compex_EGY_NGR,22.930,61.730,6.171
2022-11-22 16:54:44.951,,,,,16461,92343,,,10000,Off,0,Wheel,75.0,0,398.114620309331,5.1318359375,8.17486913071066,0,Compex_EGY_NGR,22.930,61.730,6.171
2022-11-22 16:54:45.021,,,,,16461,92343,16461.466796875,92343.4609375,,Off,0,Wheel,75.0,0,398.213663159229,5.1279296875,8.10051157994924,0,Compex_EGY_NGR,22.930,61.730,6.171
2022-11-22 16:55:17.728,,,,,16461,92343,,,,On,6,Wheel,75.0,0,397.718448909736,5.1630859375,8.15008328045685,0,Compex_EGY_NGR,22.930,61.730,6.171
2022-11-22 16:56:17.685,,,,,16461,92343,,,,Off,0,Wheel,75.0,0,395.985199036511,5.138671875,7.66675920050761,0,Compex_EGY_NGR,23.228,62.016,6.205
2022-11-22 16:56:39.989,20,1,,Gan_bulk_f7 - 1,27897,10253,,,,Off,0,Wheel,75.0,0,400.590691556795,5.2275390625,7.66675920050761,0,Compex_EGY_NGR,23.330,60.980,6.082
2022-11-22 16:56:40.032,,,,,27897,10253,,,10000,Off,0,Wheel,75.0,0,400.590691556795,5.2275390625,7.66675920050761,0,Compex_EGY_NGR,23.330,60.980,6.082
2022-11-22 16:56:40.127,,,,,27897,10253,27897,10253,,Off,0,Wheel,75.0,0,400.442127281947,5.1962890625,7.5552228743655,0,Compex_EGY_NGR,23.330,60.980,6.082
2022-11-22 16:57:12.909,,,,,27897,10253,,,,On,6,Wheel,75.0,0,397.124191810345,5.150390625,7.88983185279189,0,Compex_EGY_NGR,23.330,60.980,6.082
2022-11-22 16:58:12.927,,,,,27897,10253,,,,Off,0,Wheel,75.0,0,397.47084178499,5.16015625,8.60862151015229,0,Compex_EGY_NGR,23.119,61.996,6.203
2022-11-22 16:58:35.251,21,1,,WB13_flat - 8,57829,16960,,,,Off,0,Wheel,75.0,0,398.411748859026,5.134765625,7.48086532360406,0,Compex_EGY_NGR,23.040,62.810,6.301
2022-11-22 16:58:35.293,,,,,57829,16960,,,10000,Off,0,Wheel,75.0,0,398.362227434077,5.1328125,7.66675920050761,0,Compex_EGY_NGR,23.040,62.810,6.301
2022-11-22 16:58:35.365,,,,,57829,16960,57829,16960,,Off,0,Wheel,75.0,0,398.362227434077,5.1298828125,7.6171875,0,Compex_EGY_NGR,23.040,62.810,6.301
2022-11-22 16:59:08.144,,,,,57829,16960,,,,On,6,Wheel,75.0,0,396.926106110548,5.1728515625,7.88983185279189,0,Compex_EGY_NGR,23.040,62.810,6.301
2022-11-22 17:00:08.127,,,,,57829,16960,,,,Off,0,Wheel,75.0,0,401.085905806288,5.1396484375,7.72872382614213,0,Compex_EGY_NGR,23.250,62.208,6.229
2022-11-22 17:00:30.427,22,1,,WB13_flat - 9,56872,19759,,,,Off,0,Wheel,75.0,0,400.986862956389,5.1240234375,8.45990640862944,0,Compex_EGY_NGR,23.170,63.050,6.329
2022-11-22 17:00:30.491,,,,,56872,19759,,,10000,Off,0,Wheel,75.0,0,400.93734153144,5.1259765625,8.32358423223351,0,Compex_EGY_NGR,23.170,63.050,6.329
2022-11-22 17:00:30.561,,,,,56872,19759,56872,19759,,Off,0,Wheel,75.0,0,400.293563007099,5.1240234375,8.08811865482232,0,Compex_EGY_NGR,23.170,63.050,6.329
2022-11-22 17:01:03.399,,,,,56872,19759,,,,On,6,Wheel,75.0,0,398.362227434077,5.111328125,8.24922668147208,0,Compex_EGY_NGR,23.170,63.050,6.329
2022-11-22 17:02:03.365,,,,,56872,19759,,,,Off,0,Wheel,75.0,0,399.748827332657,5.1220703125,7.60479457487311,0,Compex_EGY_NGR,22.996,62.284,6.238
2022-11-22 17:02:25.614,23,1,,WB13_flat - 10,57217,19741,,,,Off,0,Wheel,75.0,0,395.737591911765,5.2216796875,8.13769035532997,0,Compex_EGY_NGR,23.040,61.190,6.106
2022-11-22 17:02:25.666,,,,,57217,19741,,,10000,Off,0,Wheel,75.0,0,395.737591911765,5.2216796875,8.13769035532997,0,Compex_EGY_NGR,23.040,61.190,6.106
2022-11-22 17:02:25.740,,,,,57217,19741,57217,19741,,Off,0,Wheel,75.0,0,395.39094193712,5.220703125,8.00136817893402,0,Compex_EGY_NGR,23.040,61.190,6.106
2022-11-22 17:02:58.524,,,,,57217,19741,,,,On,6,Wheel,75.0,0,399.303134508114,5.1962890625,8.37315593274113,0,Compex_EGY_NGR,23.040,61.190,6.106
2022-11-22 17:03:58.517,,,,,57217,19741,,,,Off,0,Wheel,75.0,0,398.956484533468,5.1435546875,7.96418940355331,0,Compex_EGY_NGR,23.011,62.019,6.205
2022-11-22 17:04:20.818,24,1,,WB13_flat - 11,57649,18235,,,,Off,0,Wheel,75.0,0,400.144998732251,5.1865234375,8.15008328045685,0,Compex_EGY_NGR,23.000,62.710,6.289
2022-11-22 17:04:20.860,,,,,57649,18235,,,10000,Off,0,Wheel,75.0,0,399.352655933063,5.1904296875,8.22444083121827,0,Compex_EGY_NGR,23.000,62.710,6.289
2022-11-22 17:04:20.930,,,,,57649,18235,57649,18235,,Off,0,Wheel,75.0,0,398.906963108519,5.1904296875,8.13769035532997,0,Compex_EGY_NGR,23.000,62.710,6.289
2022-11-22 17:04:53.756,,,,,57649,18235,,,,On,6,Wheel,75.0,0,400.293563007099,5.1220703125,8.24922668147208,0,Compex_EGY_NGR,23.000,62.710,6.289
2022-11-22 17:05:53.723,,,,,57649,18235,,,,Off,0,Wheel,75.0,0,397.817491759635,5.10546875,7.71633090101523,0,Compex_EGY_NGR,22.985,61.684,6.165
2022-11-22 17:06:16.031,25,1,,MACS3_np - 1,59920,70149,,,,Off,0,Wheel,75.0,0,400.442127281947,5.16015625,8.32358423223351,0,Compex_EGY_NGR,22.980,62.520,6.266
2022-11-22 17:06:16.109,,,,,59920,70149,,,10000,Off,0,Wheel,75.0,0,400.491648706897,5.1572265625,8.58383565989848,0,Compex_EGY_NGR,22.980,62.520,6.266
2022-11-22 17:06:16.183,,,,,59920,70149,59920,70149,,Off,0,Wheel,75.0,0,397.223234660243,5.1494140625,8.42272763324874,0,Compex_EGY_NGR,22.980,62.520,6.266
2022-11-22 17:06:48.921,,,,,59920,70149,,,,On,6,Wheel,75.0,0,397.569884634888,5.1591796875,8.00136817893402,0,Compex_EGY_NGR,22.980,62.520,6.266
2022-11-22 17:07:48.884,,,,,59920,70149,,,,Off,0,Wheel,75.0,0,400.541170131846,5.13671875,7.69154505076142,0,Compex_EGY_NGR,23.013,61.926,6.196
2022-11-22 17:08:11.191,26,1,,WB13_flat - 12,57408,17180,,,,Off,0,Wheel,75.0,0,398.807920258621,5.1845703125,8.10051157994924,0,Compex_EGY_NGR,23.080,61.530,6.147
2022-11-22 17:08:11.231,,,,,57408,17180,,,10000,Off,0,Wheel,75.0,0,399.402177358012,5.201171875,8.12529743020305,0,Compex_EGY_NGR,23.080,61.530,6.147
2022-11-22 17:08:11.327,,,,,57408,17180,57408,17180,,Off,0,Wheel,75.0,0,399.006005958418,5.2119140625,8.16247620558377,0,Compex_EGY_NGR,23.080,61.530,6.147
2022-11-22 17:08:44.152,,,,,57408,17180,,,,On,6,Wheel,75.0,0,400.293563007099,5.146484375,7.25779267131981,0,Compex_EGY_NGR,23.080,61.530,6.147
2022-11-22 17:09:44.175,,,,,57408,17180,,,,Off,0,Wheel,75.0,0,401.482077205882,5.125,8.86887293781726,0,Compex_EGY_NGR,23.009,62.261,6.235
2022-11-22 17:10:06.445,27,1,,WB13_flat - 13,56831,18975,,,,Off,0,Wheel,75.0,0,400.045955882353,5.1171875,7.64197335025381,0,Compex_EGY_NGR,23.060,60.860,6.067
2022-11-22 17:10:06.501,,,,,56831,18975,,,10000,Off,0,Wheel,75.0,0,399.996434457404,5.115234375,7.70393797588834,0,Compex_EGY_NGR,23.060,60.860,6.067
2022-11-22 17:10:06.575,,,,,56831,18975,56831,18975,,Off,0,Wheel,75.0,0,400.442127281947,5.115234375,7.75350967639594,0,Compex_EGY_NGR,23.060,60.860,6.067
2022-11-22 17:10:39.434,,,,,56831,18975,,,,On,6,Wheel,75.0,0,399.798348757606,5.216796875,8.60862151015229,0,Compex_EGY_NGR,23.060,60.860,6.067
2022-11-22 17:11:39.409,,,,,56831,18975,,,,Off,0,Wheel,75.0,0,397.817491759635,5.1259765625,7.5552228743655,0,Compex_EGY_NGR,22.961,62.193,6.227
2022-11-22 17:12:01.729,28,1,,WB13_flat - 14,55340,18051,,,,Off,0,Wheel,75.0,0,399.798348757606,5.1328125,8.01376110406092,0,Compex_EGY_NGR,23.060,60.570,6.031
2022-11-22 17:12:01.809,,,,,55340,18051,,,10000,Off,0,Wheel,75.0,0,399.996434457404,5.1357421875,8.00136817893402,0,Compex_EGY_NGR,23.060,60.570,6.031
2022-11-22 17:12:01.879,,,,,55340,18051,55340,18051,,Off,0,Wheel,75.0,0,400.144998732251,5.140625,8.08811865482232,0,Compex_EGY_NGR,23.060,60.570,6.031
2022-11-22 17:12:34.697,,,,,55340,18051,,,,On,6,Wheel,75.0,0,398.362227434077,5.1484375,7.87743892766497,0,Compex_EGY_NGR,23.060,60.570,6.031
2022-11-22 17:13:34.674,,,,,55340,18051,,,,Off,0,Wheel,75.0,0,397.322277510142,5.130859375,8.32358423223351,0,Compex_EGY_NGR,22.975,62.268,6.236
2022-11-22 17:13:56.907,29,1,,JCp_pp - 1,40165,100307,,,,Off,0,Wheel,75.0,0,401.283991506085,5.1572265625,8.74494368654824,0,Compex_EGY_NGR,22.980,61.620,6.159
2022-11-22 17:13:56.965,,,,,40165,100307,,,10000,Off,0,Wheel,75.0,0,401.482077205882,5.158203125,8.70776491116752,0,Compex_EGY_NGR,22.980,61.620,6.159
2022-11-22 17:13:57.035,,,,,40165,100307,40165,100307,,Off,0,Wheel,75.0,0,400.739255831643,5.1552734375,8.64580028553299,0,Compex_EGY_NGR,22.980,61.620,6.159
2022-11-22 17:14:29.839,,,,,40165,100307,,,,On,6,Wheel,75.0,0,398.906963108519,5.1005859375,8.9804092639594,0,Compex_EGY_NGR,22.980,61.620,6.159
2022-11-22 17:15:29.803,,,,,40165,100307,,,,Off,0,Wheel,75.0,0,398.065098884381,5.150390625,7.02232709390864,0,Compex_EGY_NGR,23.061,61.844,6.184
