sample,spotsize,fluence,rep_rate,sig_bg,N,9.979,10B,10.035,10.433,11B,11/10B,11/10.035,11/9.979,11/10B2se,11/10.0352se,11/9.9792se,11/10Bc,[B],d11B,r2se,B/Ca,B/Ca_2sd,Dd11B,cald11B
uwc3 - 1,75,6.09,6,45.57706875487686,53,6.251156009002435e-05,0.0045628098818798,4.907930983163412e-05,0.0,0.02101940825203153,4.6072808904313485,438.5622219078345,339.6139904203219,0.0024491009564719048,34.831487335511625,23.82771959550621,4.063674173578539,16.936867910241645,4.947034149309637,0.5315718782326319,130.3814704662925,12.04049226631974,-12.97693362220383,17.923967771513468
uwc3 - 2,75,6.177,6,41.28660347173664,53,6.36228582021353e-05,0.004107431973060815,4.900504346650052e-05,0.0,0.018957715909483867,4.615616060289991,399.0899557535773,304.0490002431956,0.0033333532261093173,22.723205315526137,14.259347069445958,4.0701621826626635,15.080329251642233,6.551519452048238,0.7221903170819387,112.90911963072887,8.344754528418552,-14.107662094681478,20.659181546729716
uwc3 - 3,75,6.209,6,36.84265716704835,53,6.758105357843661e-05,0.0036320175186796036,4.939789295519743e-05,0.0,0.01672569025577218,4.605373942945832,346.0370362584856,250.38393387482816,0.003518805427171222,14.27039296885532,8.76096104315375,4.061130435190589,13.304815686780472,4.3179673886812875,0.7640650836966378,97.03468086507759,6.07613002627611,-16.027262928771894,20.34523031745318
uwc3 - 4,75,6.167,6,39.42727518453495,53,6.642072025822885e-05,0.0038337675689494337,4.7855423905843474e-05,0.0,0.017668725523968004,4.608453147870835,386.7412863305411,267.98691287243787,0.0035379368610521994,24.177150335176325,9.051438045992986,4.064370521243077,14.43669291319739,5.11924099718275,0.7677059411327144,103.6065498133179,8.11078843218918,-14.508094729200439,19.627335726383187
uwc3 - 5,75,6.1,6,38.19837447558358,53,6.549629042959653e-05,0.003585974708177198,4.7929375672604795e-05,0.0,0.01650121137883391,4.602257761441095,351.4936659568925,256.43737796412216,0.003908433230769546,16.702043480958164,11.130494037487265,4.059704962825882,13.643202051794676,3.9654479287090094,0.8492425747022277,80.55393622856388,5.390636263750232,-15.803485429664365,19.768933358373374
uwc3 - 6,75,6.1,6,41.986629036752916,53,6.121706888485258e-05,0.003921481077745885,5.00784001344724e-05,0.0,0.018079920993714107,4.6109058717824585,365.9764404306705,295.7627830566634,0.0032092731914894292,19.953019662162323,13.050141519601556,4.067552529070988,15.1005649213481,5.906151854871533,0.6960179367636508,91.35477983311574,6.583098928969562,-15.2414582345078,21.147610089379334
uwc3 - 7,75,6.11,6,42.34535580407912,53,6.107579879834272e-05,0.003806207175415395,4.645505257064576e-05,0.0,0.01754573905808971,4.60997450485642,386.80746213071194,291.1033650243251,0.003479166316057524,18.365827852673277,12.472024713871082,4.0683678357627,14.879895561520527,6.107777282196691,0.7547040254544498,123.35368917646885,8.251555742143573,-14.50588167204428,20.61365895424097
uwc3 - 8,75,6.296,6,38.41508008419506,53,5.6377035078604266e-05,0.0033110591261609605,4.238312243663478e-05,0.0,0.015244720926167233,4.604631062307421,369.11845341752706,277.00356919126835,0.003872042395898607,17.38385389169344,12.665597918928214,4.064480948262825,13.204101117892685,5.14654961033556,0.840901766830868,106.95350244601809,7.1253263926592405,-15.12526825864319,20.27181786897875
uwc3 - 9,75,6.217,6,45.08718390358682,53,6.125828525499617e-05,0.003818340989561677,4.659500892220259e-05,0.0,0.017601366672604746,4.609724448741128,386.2233263822249,291.9788634667892,0.0032606760675306847,15.564141008276941,10.061099528275145,4.070562995477987,15.268998023639378,6.650640501818295,0.7073472837234652,124.0060928569595,7.688664106735584,-14.525442218476455,21.17608272029475
uwc3 - 10,75,6.232,6,41.39810050000353,53,5.986018676880862e-05,0.003526365148227869,4.580784215922307e-05,0.0,0.01623310124282394,4.603671508914811,365.4375155848829,279.114604447448,0.0038322971783653365,19.939634080426476,15.672192050589956,4.06521801810573,14.08204234390491,5.3288270570373,0.8324436639200383,116.08605409257247,8.36909970100892,-15.261585267990194,20.590412325027494
