sample,spotsize,fluence,rep_rate,sig_bg,N,9.979,10B,10.035,10.433,11B,11/10B,11/10.035,11/9.979,11/10B2se,11/10.0352se,11/9.9792se,11/10Bc,[B],d11B,r2se,B/Ca,B/Ca_2sd,Dd11B,cald11B
macs3_pp - 14,75,6.162,6,23.377577118038047,53,6.158866677245322e-05,0.0020425007964803093,4.708751593505913e-05,0.0,0.009116061087661834,4.460298943073487,196.80949750834807,147.26390975674082,0.005618935175709858,11.480013716959158,6.138861793477157,3.9386145589250403,7.908085850374813,-25.980221203747877,1.2597664971393112,63.876077465724315,4.789765193795874,-26.859398157165018,0.8791769534171401
macs3_np - 12,75,6.279,6,26.208655024768603,53,6.954704110600474e-05,0.0022562837065875203,5.26879159622056e-05,0.0,0.010078001501339754,4.465342456856431,196.88386126741736,145.9603238190686,0.005936928003830482,10.011087043311855,5.52860472789206,3.941461981121504,8.726676422461876,-25.276053406557807,1.329557152937837,54.00511630477962,3.7438519226222318,-26.849979665147583,1.5739262585897755
macs3_pp - 15,75,6.156,6,20.6014617579259,53,5.879577736850877e-05,0.001777574165134857,4.5141693210142765e-05,0.0,0.007908267119916008,4.450389779886894,188.31444402252998,136.9555902423708,0.008060237728710203,18.014919184031786,5.128571888054115,3.9292235090689736,6.923359799475243,-28.302628783017923,1.8111307385114148,52.59693341537279,5.608900352535998,-27.983578963314972,-0.31904981970295054
macs3_pp - 16,75,6.297,6,20.929192375223003,53,5.623022918064144e-05,0.0017793248565876822,4.2151551411490744e-05,0.0,0.007914676058707418,4.448563580073298,197.81613191696607,144.6354547313901,0.005912491869574679,15.52699124944603,6.681922892077483,3.9283616237073433,6.9746152252235785,-28.515773120125097,1.3290788730229322,50.02359801234676,4.579641636336391,-26.732495903065047,-1.78327721706005
macs3_np - 13,75,6.068,6,26.51008026312798,53,6.686198987460809e-05,0.0022350535294796514,5.296955803550498e-05,0.0,0.00998171863774327,4.465858834540062,192.51518831747308,150.921266700867,0.006242148617788271,8.939371107572216,5.6428513630798465,3.943767733633418,8.90211037111011,-24.705840577144535,1.397748753164776,42.24806150919764,2.7949283330808825,-27.415455476033152,2.709614898888617
macs3_pp - 17,75,6.179,6,22.71245726550864,53,5.9159625721380824e-05,0.0018937805542510566,4.6985380510209826e-05,0.0,0.008438598655366674,4.455715227420131,189.5127963667597,148.91528964269264,0.00650364352515054,12.650534978220703,9.82566411449815,3.9351145881003795,7.567614881014511,-26.845764342693702,1.4596183088918284,41.50420419301671,3.391248541396877,-27.818978528035938,0.9732141853422362
macs3_np - 14,75,6.205,6,25.740015097785186,53,6.535574672479174e-05,0.0021387093866038647,4.956600540934982e-05,0.0,0.009546490924495235,4.462964365041959,196.78784294237747,148.58093027778767,0.006898179435624839,9.314169384959104,6.037967090640748,3.94223969937374,8.500541791631232,-25.083723604116926,1.5456496784195106,57.869433430852744,3.864950104940927,-26.862142120893303,1.7784185167763766
macs3_np - 15,75,6.133,6,25.474105132543208,53,6.599928666674179e-05,0.002118635017000228,5.289758797295314e-05,0.0,0.009445011176217263,4.456856821341444,182.08869594448504,144.63587766501237,0.0058359225763627695,7.786854246452346,5.1723536343704115,3.9372549923928495,8.420504174385785,-26.316442144673104,1.3094256356672118,52.444074694138656,3.33714953511571,-28.873078923754647,2.5566367790815434
macs3_pp - 18,75,6.169,6,22.4003551284754,53,5.569587516252646e-05,0.0018508635239355264,4.4484663353834485e-05,0.0,0.00824779870005934,4.456165801600624,192.86829591378066,153.82603535606867,0.007016664542186319,11.816174284639258,9.110626337545643,3.9366445350608212,7.353154177119605,-26.46740830462879,1.5745968293338595,55.22380232600401,4.2682663815019515,-27.36881164323156,0.9014033386027691
macs3_pp - 19,75,6.242,6,23.9250434968423,53,5.878196783376377e-05,0.0019511085034625026,4.401349090118439e-05,0.0,0.008711236770183055,4.465129504225709,209.03353574502884,152.31205591915705,0.005927561788577374,17.416505861709457,8.330267444796098,3.9431406982839845,7.758305618524303,-24.860906482481294,1.3275229269313797,56.31774262887951,5.390764823832093,-25.399930134440925,0.5390236519596314
macs3_pp - 20,75,6.174,6,22.889258695464893,51,5.839681788081196e-05,0.0018543831215539221,4.5455377912350086e-05,0.0,0.008254520462499382,4.452058171519028,187.72561143228512,147.92883957086943,0.006975664652139971,10.120632013811658,10.56695431121496,3.932080311624656,7.461194050890129,-27.596141222044235,1.5668404102994673,50.36123245006479,3.605955583539213,-28.065217438459367,0.4690762164151323
