sample,spotsize,fluence,rep_rate,sig_bg,N,9.979,10B,10.035,10.433,11B,11/10B,11/10.035,11/9.979,11/10B2se,11/10.0352se,11/9.9792se,11/10Bc,[B],d11B,r2se,B/Ca,B/Ca_2sd,Dd11B,cald11B
jcp_pp - 11,75,6.205,6,220.75564318886666,53,7.902618729510134e-05,0.018859317153770507,5.970218234504106e-05,0.0,0.088043051645067,4.668462155180199,1501.892362192637,1128.064115775808,0.001121047753225735,59.783754667292044,38.86956585191934,4.121152247632483,75.3837279191287,19.161367676512555,0.24013212830306502,428.97675309578796,26.460672726135495,-4.7573248083265725,23.918692484839127
jcp_pp - 12,75,6.169,6,250.71908837621035,53,8.161760708891942e-05,0.020975141594451498,6.258213367496852e-05,0.0,0.09802303752787381,4.673487592797053,1603.2785607208766,1222.5316839862446,0.0010669444158831034,65.06884853908433,45.49613590699173,4.125384181158574,84.05847169960379,20.207925265556923,0.22829726081385485,465.24028795869077,28.932804519640985,-4.5382081845226265,24.74613345007955
jcp_pp - 13,75,6.166,6,247.2704123917278,53,8.019145317872047e-05,0.021000516494165122,5.992891852807102e-05,0.0,0.09813864445335664,4.6729782534841044,1676.5929019617165,1241.8235842858824,0.0009722877804071369,71.49357504261795,45.009878470191886,4.126369922394073,85.34675565389828,20.45169917279921,0.20806597584360964,565.138846698093,35.91495975633622,-4.396048099035582,24.84774727183479
jcp_pp - 14,75,6.277,6,226.28421620519987,53,7.843084350518491e-05,0.018498753935323783,5.86544508068838e-05,0.0,0.08633449367787038,4.667583860311983,1496.672737933877,1102.3602707469374,0.0013864164809626578,69.92912665552963,33.58662651409415,4.119976128788889,74.75819390617254,18.870513367532425,0.29703086702977616,429.78729172496804,28.519805113501832,-4.769397323172658,23.639910690705083
jcp_pp - 15,75,6.183,6,224.13769685930603,53,7.304744989834451e-05,0.018243809182440104,5.3678873287879724e-05,0.0,0.08524712349286653,4.67251434205946,1629.4228453012906,1181.4113651361793,0.0009428758204325875,91.09779684878903,49.741067444529826,4.1253360059056625,74.63032025373494,20.19601152063921,0.201791958549025,467.2828903119719,34.166145176876846,-4.486066501005303,24.682078021644514
jcp_pp - 16,75,6.028,6,207.52221842510053,53,7.396719076405178e-05,0.016673535842905356,5.6488308139881394e-05,0.0,0.07769626467937196,4.6614236632760795,1406.5748336153024,1069.8042632887186,0.0030363874896056882,64.29043123824653,39.39847567613602,4.116469623679184,69.29274894439705,18.003354299234164,0.6513862950341002,300.72710377742493,19.74170072340712,-4.9916980131355775,22.995052312369744
jcp_pp - 17,75,6.219,6,217.51699448306522,51,7.111684112221362e-05,0.017120331846579854,5.43573811400997e-05,0.0,0.07969071913765456,4.655400681802548,1490.6369794121408,1146.0844052460236,0.0016666583632200583,67.23170189924213,50.55842874942357,4.112223151062744,70.95950687981168,16.95320119167598,0.3580053527368425,394.8237141680117,25.753235497199668,-4.78346138851266,21.73666258018864
jcp_pp - 18,75,6.257,6,208.60051031656792,53,7.313735685041891e-05,0.016301831074786558,5.451533188999621e-05,0.0,0.07606281315411623,4.666551695585757,1418.1577719348463,1048.247401019396,0.0018014017895781455,65.46116015454321,38.81405140109165,4.122502628472196,67.81222634151266,19.495316994758703,0.3860241795418553,394.52055811479323,26.023451065182726,-4.961559723106979,24.456876717865683
jcp_pp - 19,75,6.187,6,211.42048349515397,53,7.084447834944782e-05,0.016377602030057163,5.196294205248198e-05,0.0,0.07646222299244523,4.667974130385432,1496.848725022126,1094.047109424706,0.0015849182606568473,64.74785493909096,46.75353737109743,4.122246877268987,68.47954646644526,19.432069696337038,0.33953021511839043,398.2270989027466,25.472296941547246,-4.7689889290602325,24.20105862539727
jcp_pp - 20,75,6.076,6,247.72977596052561,53,7.424833248404187e-05,0.018766518544614665,5.6543298313175266e-05,0.0,0.08764203434341032,4.670219388040792,1601.2077579511902,1220.3662576611719,0.001605741614374664,76.24735148672883,54.5419550292993,4.125236150788091,79.1247325066932,20.17131733996358,0.343825735143524,439.39547987512947,29.435790523727697,-4.542409890455806,24.713727230419387
